GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
259,351.7,12261.56,16554.12,-13919.11,8548.67,6481.52,-12728.18,-115242.05,436.85,17550.28,-114805.2,-97254.92
260,348.2,12205.18,16577.12,-13876.75,8332.37,6424.35,-12821.55,-114924.72,434.77,17188.92,-114489.95,-97301.03
261,375.12,12288.26,16521.71,-13794.98,7438.42,6427.77,-12683.31,-114223.59,438.77,16572.99,-113784.82,-97211.83
262,346.71,12411.09,16591.39,-13870.53,7597.47,6422.65,-12802.19,-114244.67,435.81,16696.6,-113808.87,-97112.27
263,339.18,12350.55,16494.29,-13824.61,6837.52,6411.82,-12772.37,-113551.8,434.38,15836.39,-113117.43,-97281.03
264,321.17,12343.34,16524.78,-13795.82,7376.92,6434.44,-12848.23,-113993.24,436.18,16356.59,-113557.05,-97200.46
265,297.58,12374.85,16498.07,-13835.73,7371.01,6425.85,-12751.24,-114090.6,435.69,16380.39,-113654.91,-97274.52
266,334.9,12352.09,16508.78,-13846.66,7708.32,6405.91,-12806.6,-114429.88,434.73,16656.74,-113995.15,-97338.41
267,330.54,12504.92,16514.43,-13895.51,7509.7,6421.39,-12718.33,-114187.34,434.74,16667.15,-113752.6,-97085.44
268,383.83,12369.13,16478.51,-13856.6,7931.45,6447.83,-12707.68,-114637.48,436.72,17046.47,-114200.76,-97154.29
269,341.32,12408.12,16558.36,-13817.33,7346.95,6476.28,-12783.82,-114080.54,437.21,16529.87,-113643.33,-97113.46
270,358.02,12393.71,16446.63,-13839.81,7430.53,6444.9,-12765.43,-114082.19,438.66,16468.56,-113643.53,-97174.97
271,343.07,12362.1,16560.14,-13906.66,7373.96,6433.06,-12813.21,-113957.8,434.32,16352.46,-113523.48,-97171.02
272,293.87,12548.54,16553.34,-13934.62,7447.52,6440.21,-12792.9,-114110.94,435.32,16555.96,-113675.62,-97119.65
273,366.15,12392.01,16573.67,-13933.72,7972.28,6408.79,-12883.87,-114587.77,436.92,16895.31,-114150.85,-97255.54
274,345.82,12268.35,16438.83,-13805.78,6856.64,6451.63,-12779.57,-113580.34,435.31,15775.92,-113145.03,-97369.11
275,322.8,12352.45,16572.18,-13872.39,7227.8,6384.89,-12848.09,-113799.89,434.8,16139.66,-113365.09,-97225.43
276,354.76,12304.16,16554.08,-13856.97,6592.84,6422.49,-12839.3,-113228.3,433.63,15532.07,-112794.67,-97262.6
277,355.17,12363.08,16568.07,-13856.6,6203.63,6425.71,-12723.45,-112940.84,434.5,15335.61,-112506.34,-97170.72
278,345.78,12266.54,16538.16,-13836.47,6219.53,6457.06,-12738.41,-112905.96,431.45,15252.2,-112474.51,-97222.31
279,348.39,12268.94,16439.06,-13950.32,6501.14,6422.81,-12774.15,-113175.81,433.93,15255.87,-112741.89,-97486.01
280,300.23,12374.98,16545.45,-13910.67,6043.91,6439.25,-12697.95,-112724.53,433.17,15095.21,-112291.35,-97196.14
281,364.8,12362.79,16507.26,-13933.95,6368.93,6485.55,-12726.2,-113021.23,432.57,15429.18,-112588.66,-97159.48
282,366.75,12431.71,16509.53,-13934.35,6313.65,6433.22,-12706.4,-112974.4,431.34,15414.11,-112543.06,-97128.95
283,352.8,12228.12,16632.57,-13891.78,6271.11,6458.29,-12759.66,-112974.7,429.68,15291.45,-112545.01,-97253.56
284,342.51,12356.04,16542.53,-13953.08,6476.96,6413.91,-12737.79,-113083.16,430.25,15441.08,-112652.91,-97211.83
285,372.16,12339.0,16545.32,-13897.11,6306.54,6418.35,-12717.03,-113041.75,433.82,15367.22,-112607.93,-97240.71
286,341.73,12174.31,16518.6,-13831.78,5552.2,6482.43,-12681.02,-112220.92,428.52,14556.46,-111792.4,-97235.93
287,354.27,12426.6,16595.16,-13938.54,5868.36,6425.69,-12770.4,-112527.99,430.31,14961.14,-112097.67,-97136.54
288,367.95,12431.59,16494.25,-13894.84,5796.43,6391.26,-12804.68,-112435.0,431.86,14781.97,-112003.14,-97221.17
289,297.1,12394.17,16534.6,-13938.13,5546.21,6421.64,-12740.42,-112205.62,429.0,14515.17,-111776.62,-97261.45
290,366.08,12252.0,16473.34,-13897.77,5511.39,6421.67,-12602.03,-112246.39,430.99,14524.69,-111815.39,-97290.7
291,336.0,12312.41,16494.58,-13896.67,5575.86,6418.22,-12636.07,-112350.25,434.01,14604.34,-111916.24,-97311.9
292,347.11,12284.68,16509.79,-13916.17,5359.74,6421.84,-12676.31,-112093.05,430.82,14330.67,-111662.24,-97331.57
293,295.78,12314.18,16542.61,-13922.56,5444.69,6399.25,-12740.77,-112153.92,429.89,14333.18,-111724.04,-97390.85
294,336.73,12439.75,16486.75,-13922.36,5468.54,6409.33,-12771.67,-112155.89,429.34,14447.05,-111726.55,-97279.49
295,334.25,12406.5,16510.58,-13963.44,5661.37,6420.4,-12710.16,-112431.31,425.54,14659.51,-112005.77,-97346.26
296,328.61,12280.92,16530.57,-13904.45,5596.48,6461.46,-12714.01,-112271.16,427.33,14579.57,-111843.83,-97264.26
297,380.59,12350.82,16418.4,-13847.33,4776.72,6407.16,-12690.33,-111570.67,428.46,13796.04,-111142.21,-97346.17
298,403.79,12352.57,16559.98,-13899.16,5664.62,6408.05,-12789.41,-112316.59,431.06,14700.44,-111885.53,-97185.09
299,356.92,12352.21,16588.29,-13954.97,5258.28,6447.99,-12833.36,-111927.99,428.51,14215.37,-111499.48,-97284.11
300,339.66,12365.06,16573.51,-13879.57,5323.5,6443.3,-12647.72,-112165.62,430.42,14517.73,-111735.2,-97217.47
301,364.71,12246.36,16449.29,-13857.79,5643.72,6489.53,-12565.43,-112509.33,431.16,14770.38,-112078.17,-97307.79
302,330.74,12377.24,16546.29,-13875.1,5577.17,6444.82,-12815.35,-112307.82,430.18,14585.82,-111877.64,-97291.81
303,317.2,12243.04,16543.19,-13918.84,5243.53,6428.14,-12702.06,-111992.3,429.93,14154.2,-111562.37,-97408.17
304,375.83,12448.67,16528.92,-13880.7,5633.36,6437.18,-12751.79,-112440.41,431.17,14791.47,-112009.25,-97217.78
305,344.74,12252.37,16513.47,-13933.22,5587.29,6399.08,-12660.44,-112359.31,434.19,14503.3,-111925.12,-97421.82
306,340.95,12249.9,16608.69,-13873.49,5160.57,6411.41,-12651.03,-111974.21,432.75,14247.01,-111541.47,-97294.46
307,366.45,12353.9,16586.71,-13880.97,5358.63,6393.93,-12732.62,-112160.0,430.67,14446.02,-111729.34,-97283.31
308,349.62,12273.44,16610.1,-13903.68,5474.28,6418.27,-12717.8,-112181.8,430.21,14504.21,-111751.6,-97247.39
309,352.94,12387.78,16512.1,-13929.84,5755.48,6400.97,-12854.6,-112389.41,429.18,14624.84,-111960.24,-97335.4
310,339.48,12211.7,16500.07,-13866.9,5376.04,6447.83,-12807.31,-112076.99,428.76,14200.9,-111648.23,-97447.33
311,383.08,12372.35,16467.08,-13909.92,5640.03,6402.02,-12805.87,-112317.21,429.9,14548.77,-111887.31,-97338.53
312,354.23,12368.07,16500.11,-13891.3,5095.69,6394.74,-12951.39,-111748.87,432.42,13870.14,-111316.45,-97446.31
313,347.77,12307.91,16532.81,-13864.7,5591.33,6415.65,-12835.3,-112291.1,431.29,14495.46,-111859.81,-97364.35
314,328.01,12288.68,16554.48,-13860.25,6042.9,6412.61,-12680.73,-112746.64,430.66,15085.7,-112315.98,-97230.28
315,306.29,12257.07,16547.73,-13931.48,6234.59,6440.18,-12774.05,-112871.09,430.55,15080.33,-112440.53,-97360.2
316,334.21,12242.45,16518.48,-13857.32,5908.36,6397.4,-12817.71,-112576.95,430.61,14725.87,-112146.34,-97420.47
317,368.81,12338.13,16460.25,-13900.1,5758.8,6435.41,-12715.59,-112497.6,430.75,14745.73,-112066.85,-97321.13
318,361.47,12157.42,16441.76,-13746.78,6161.92,6466.45,-12750.53,-113002.82,431.88,15091.71,-112570.95,-97479.24
319,314.06,12340.35,16516.76,-13863.7,6358.41,6454.58,-12687.55,-113293.88,433.48,15432.89,-112860.4,-97427.51
320,347.2,12446.88,16571.83,-13776.65,5890.19,6447.77,-12707.23,-112817.08,431.65,15219.98,-112385.43,-97165.45
321,340.7,12257.53,16537.51,-13800.69,5565.13,6406.57,-12637.15,-112435.22,433.67,14669.6,-112001.55,-97331.95
322,332.26,12261.92,16488.18,-13900.11,5761.62,6392.68,-12777.65,-112549.14,433.77,14558.9,-112115.37,-97556.47
323,359.82,12307.91,16591.71,-13859.45,6182.47,6441.74,-12918.12,-112859.93,434.53,15106.07,-112425.4,-97319.33
324,318.5,12166.43,16504.4,-13764.99,5958.61,6478.95,-12819.56,-112761.39,431.25,14842.33,-112330.14,-97487.8
325,330.8,12279.19,16564.37,-13927.81,6722.18,6480.72,-12678.77,-113474.92,431.03,15770.69,-113043.89,-97273.19
326,331.84,12226.51,16508.72,-13947.61,6183.49,6427.47,-12760.16,-112839.82,431.33,14970.26,-112408.49,-97438.23
327,341.78,12255.29,16497.1,-13914.86,6281.94,6435.51,-12819.57,-112910.43,430.22,15077.19,-112480.21,-97403.02
328,359.81,12256.7,16517.73,-13940.24,5440.56,6417.21,-12611.28,-112314.17,429.78,14440.49,-111884.39,-97443.91
329,358.97,12397.23,16501.03,-13882.63,5427.71,6433.27,-12946.81,-112069.44,430.94,14288.77,-111638.5,-97349.73
330,344.6,12293.96,16536.13,-13904.31,5360.76,6468.99,-12774.18,-112038.8,428.58,14325.95,-111610.22,-97284.27
331,324.33,12298.29,16543.21,-13827.6,5238.56,6495.05,-12802.52,-112011.53,428.19,14269.34,-111583.34,-97314.0
332,349.23,12338.84,16555.73,-13887.99,5222.32,6465.72,-12871.75,-111867.4,430.99,14172.11,-111436.42,-97264.31
333,316.3,12323.96,16546.35,-13944.54,4304.62,6411.8,-12841.23,-111007.91,430.13,13117.26,-110577.78,-97460.52
334,370.42,12372.83,16527.73,-13921.11,4717.57,6408.23,-12888.61,-111349.69,427.68,13587.05,-110922.01,-97334.96
335,377.87,12432.29,16499.56,-13862.16,5088.48,6460.67,-12847.28,-111810.18,431.54,14149.42,-111378.64,-97229.21
336,340.07,12324.81,16461.58,-13793.73,4999.54,6480.51,-12784.13,-111759.81,430.6,14028.65,-111329.21,-97300.56
337,353.12,12202.52,16653.29,-13841.72,4678.69,6471.3,-12805.95,-111389.93,430.69,13711.24,-110959.24,-97247.99
338,371.22,12217.93,16615.65,-13940.93,5051.83,6494.59,-12749.26,-111743.34,431.02,14061.02,-111312.32,-97251.3
339,301.09,12202.27,16530.12,-13912.45,5031.63,6395.35,-12829.92,-111699.12,433.77,13718.08,-111265.35,-97547.26
340,364.1,12152.78,16515.3,-13893.73,5153.47,6484.51,-12736.76,-111902.65,432.23,14039.67,-111470.43,-97430.75
341,362.18,12504.69,16568.76,-13839.16,5292.29,6394.82,-12900.32,-111962.84,432.0,14383.26,-111530.84,-97147.58
342,321.45,12302.64,16520.16,-13911.87,5374.81,6455.56,-12685.47,-112134.76,430.53,14377.28,-111704.22,-97326.94
343,322.11,12280.21,16470.29,-13855.99,5138.18,6446.55,-12718.0,-111910.25,431.38,14083.36,-111478.87,-97395.51
344,346.22,12256.26,16535.49,-13909.15,5068.57,6457.25,-12820.88,-111795.4,430.52,13933.75,-111364.88,-97431.13
345,327.12,12182.83,16517.44,-13873.1,4822.92,6455.0,-12714.55,-111530.13,426.53,13717.65,-111103.6,-97385.95
346,375.51,12241.94,16514.3,-13856.96,5143.47,6430.42,-12676.52,-111957.95,427.84,14172.16,-111530.12,-97357.96
347,351.45,12204.17,16632.61,-13933.48,5180.27,6407.05,-12800.43,-111807.44,425.74,14041.65,-111381.7,-97340.05
348,350.71,12225.51,16577.66,-13861.93,5353.28,6397.17,-12741.02,-112098.75,430.68,14301.38,-111668.07,-97366.69
349,370.95,12236.42,16552.61,-13835.16,5241.92,6486.09,-12719.09,-111990.75,429.01,14333.73,-111561.75,-97228.02
350,352.3,12408.16,16546.06,-13908.6,5298.02,6410.38,-12686.16,-112080.49,427.64,14420.17,-111652.85,-97232.68
351,380.69,12233.08,16559.16,-13954.57,4856.79,6430.76,-12802.33,-111456.98,428.33,13703.58,-111028.65,-97325.07
352,400.7,12217.21,16525.67,-13938.04,5014.35,6451.88,-12790.84,-111671.2,426.79,13880.93,-111244.41,-97363.47
353,323.81,12336.27,16504.96,-14016.68,5047.15,6452.69,-12721.91,-111692.64,423.41,13926.3,-111269.23,-97342.93
354,352.4,12486.01,16566.29,-13974.2,4441.65,6416.71,-12820.64,-111099.53,421.93,13468.22,-110677.6,-97209.38
355,356.24,12259.61,16546.19,-13999.75,4503.52,6420.51,-12663.6,-111285.36,422.77,13422.73,-110862.59,-97439.86
356,396.47,12361.44,16544.2,-13974.09,4564.61,6437.52,-12618.7,-111420.88,423.79,13711.45,-110997.09,-97285.65
357,328.61,12311.81,16539.97,-14030.76,5325.59,6423.81,-12846.36,-112016.5,422.84,14052.67,-111593.67,-97541.0
358,342.74,12327.39,16551.87,-13930.52,4945.8,6391.97,-12681.79,-111731.83,428.63,13947.47,-111303.2,-97355.73
359,352.43,12400.59,16587.01,-13887.67,4770.64,6437.86,-12578.95,-111753.99,427.76,14081.91,-111326.22,-97244.31
360,340.48,12297.12,16564.82,-13943.0,4878.16,6385.85,-12740.67,-111647.45,426.64,13782.76,-111220.81,-97438.05
361,344.18,12289.2,16491.81,-13931.24,5084.81,6387.92,-12708.63,-111874.46,425.49,13958.04,-111448.97,-97490.92
362,331.06,12327.75,16503.1,-13962.73,5396.53,6446.52,-12679.15,-112172.54,427.5,14363.09,-111745.04,-97381.95
363,382.24,12414.87,16463.43,-13865.5,4682.71,6487.6,-12556.05,-111688.81,428.6,14009.3,-111260.21,-97250.91
364,352.91,12366.75,16504.21,-13960.18,4717.16,6419.6,-12753.69,-111390.19,427.35,13646.75,-110962.84,-97316.09
365,382.99,12290.19,16541.12,-13876.03,4557.84,6450.93,-12712.19,-111399.67,429.17,13634.86,-110970.49,-97335.64
366,360.73,12241.0,16554.13,-13889.46,4313.11,6485.03,-12530.09,-111261.34,425.48,13534.44,-110835.86,-97301.42
367,337.36,12405.03,16491.87,-13956.26,4476.14,6388.36,-12881.12,-111175.64,424.1,13261.38,-110751.54,-97490.16
368,347.93,12252.73,16541.23,-13877.47,5001.82,6423.04,-12691.27,-111902.3,426.07,13998.01,-111476.23,-97478.21
369,349.8,12272.71,16533.98,-13979.24,4866.17,6446.35,-12677.48,-111634.99,425.63,13812.29,-111209.35,-97397.06
370,336.62,12360.18,16577.29,-13957.97,4695.27,6436.55,-12620.43,-111579.24,422.73,13827.51,-111156.51,-97329.0
371,361.09,12233.21,16534.22,-13910.56,5160.56,6443.85,-12713.19,-111906.99,423.93,14109.18,-111483.06,-97373.88
372,351.52,12302.08,16535.42,-13991.98,5129.86,6411.34,-12717.16,-111817.85,424.54,14021.08,-111393.32,-97372.23
373,351.13,12323.37,16506.29,-13971.7,4722.45,6432.27,-12614.92,-111518.32,426.13,13748.89,-111092.19,-97343.31
374,306.23,12247.56,16445.38,-13999.07,5197.93,6441.96,-12709.19,-111816.44,422.62,13930.8,-111393.82,-97463.02
375,316.1,12118.2,16556.02,-13978.37,4528.25,6439.88,-12675.56,-111288.9,427.56,13304.52,-110861.35,-97556.83
376,299.72,12260.17,16539.49,-13950.37,4889.13,6469.33,-12728.87,-111614.73,426.42,13778.6,-111188.31,-97409.71
377,346.14,12287.69,16575.35,-13898.92,4730.14,6477.68,-12594.62,-111587.47,431.09,13923.46,-111156.38,-97232.92
378,372.36,12275.79,16477.32,-13902.69,4959.33,6459.85,-12698.56,-111683.19,428.44,13943.42,-111254.75,-97311.34
379,311.04,12237.95,16601.47,-13955.83,4707.99,6454.93,-12678.31,-111472.97,429.78,13679.23,-111043.19,-97363.96
380,287.82,12374.46,16551.91,-13889.84,4403.5,6408.34,-12726.69,-111232.37,428.85,13409.51,-110803.52,-97394.01
381,357.93,12372.28,16557.22,-14025.47,4670.79,6455.2,-12688.47,-111399.61,426.31,13699.48,-110973.3,-97273.82
382,367.87,12289.1,16500.64,-13974.83,5269.82,6493.88,-12710.25,-111866.77,427.65,14236.23,-111439.12,-97202.89
383,349.15,12318.19,16498.86,-13935.14,4524.91,6402.73,-12663.79,-111314.08,427.38,13494.9,-110886.71,-97391.81
384,318.81,12366.93,16465.0,-13902.97,5228.75,6458.37,-12718.53,-111984.07,429.93,14216.36,-111554.14,-97337.78
385,410.94,12347.97,16591.79,-13929.28,5109.47,6426.56,-12771.24,-111760.05,429.4,14186.18,-111330.65,-97144.47
386,320.54,12195.42,16513.45,-13930.87,5246.33,6438.83,-12743.15,-111865.1,430.53,14040.55,-111434.58,-97394.03
387,340.23,12309.56,16559.92,-13895.02,5543.94,6403.92,-12696.82,-112278.88,430.35,14565.74,-111848.53,-97282.79
388,347.48,12277.61,16547.05,-13892.3,5728.75,6445.22,-12746.47,-112367.68,429.56,14707.34,-111938.12,-97230.78
389,321.75,12276.51,16534.07,-13837.99,5333.78,6437.19,-12869.42,-111987.5,430.04,14195.89,-111557.45,-97361.56
390,336.91,12238.9,16489.71,-13922.67,5172.25,6441.68,-12737.59,-111833.51,428.94,14019.18,-111404.58,-97385.39
391,339.73,12242.71,16613.8,-13958.23,4615.24,6447.2,-12792.9,-111311.93,427.61,13507.55,-110884.32,-97376.77
392,321.22,12254.19,16506.17,-14002.14,5240.41,6427.67,-12692.14,-111923.42,428.95,14055.38,-111494.48,-97439.1
393,321.88,12317.04,16629.87,-13973.47,5157.58,6435.3,-12845.6,-111728.02,425.03,14042.6,-111302.99,-97260.39
394,325.36,12099.68,16554.24,-13941.49,4779.36,6439.32,-12695.21,-111466.16,428.24,13561.27,-111037.92,-97476.66
395,382.74,12285.19,16532.17,-13843.07,4932.66,6408.04,-12754.31,-111659.48,429.31,13943.43,-111230.17,-97286.74
396,296.69,12321.21,16538.5,-13951.78,5023.51,6428.2,-12600.34,-111803.32,429.39,14055.99,-111373.93,-97317.94
397,367.0,12298.11,16537.34,-13947.53,4609.48,6417.05,-12730.38,-111269.09,424.77,13551.07,-110844.32,-97293.25
398,345.28,12237.67,16464.87,-13956.6,5258.84,6374.38,-12824.16,-111913.02,429.66,13900.27,-111483.36,-97583.08
399,355.06,12437.04,16495.85,-13934.62,5032.28,6446.83,-12802.05,-111646.9,428.44,14030.39,-111218.46,-97188.07
400,342.85,12353.23,16588.06,-13867.96,4282.73,6446.76,-12733.02,-111103.24,429.64,13412.64,-110673.6,-97260.96
401,319.74,12217.35,16485.12,-13868.91,4322.87,6443.05,-12690.51,-111115.83,428.07,13228.7,-110687.76,-97459.05
402,339.58,12504.15,16555.21,-13978.23,4477.33,6477.12,-12741.46,-111074.14,430.23,13633.69,-110643.91,-97010.22
403,373.32,12318.58,16538.81,-13855.07,4504.99,6428.02,-12842.97,-111220.7,431.07,13465.68,-110789.63,-97323.95
404,357.82,12359.36,16504.46,-13967.32,5330.3,6452.02,-12888.72,-111806.19,430.37,14147.92,-111375.83,-97227.91
405,376.24,12305.28,16535.8,-13863.99,4875.98,6465.93,-12815.22,-111547.39,431.36,13880.02,-111116.04,-97236.01
406,393.11,12323.07,16549.66,-13935.39,5100.64,6387.64,-12891.52,-111577.74,433.04,13927.22,-111144.7,-97217.48
407,363.69,12381.36,16525.01,-13927.73,5339.16,6419.16,-12785.8,-111905.45,428.76,14314.85,-111476.69,-97161.84
408,345.62,12296.81,16483.28,-13880.92,5176.57,6459.0,-12618.99,-111890.93,432.51,14261.39,-111458.41,-97197.02
409,372.21,12328.2,16525.52,-14000.6,5570.36,6457.49,-12756.12,-112142.53,432.99,14497.06,-111709.55,-97212.49
