GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
224,383.93,12272.94,16515.02,-13740.64,9809.29,6451.93,-12944.22,-116448.26,434.23,18748.25,-116014.03,-97265.77
225,383.07,12307.43,16587.04,-13764.69,9772.53,6478.67,-12665.97,-116641.39,433.43,19098.08,-116207.96,-97109.88
226,286.78,12370.56,16543.67,-13778.08,10788.98,6425.0,-12884.94,-117521.68,437.55,19751.98,-117084.14,-97332.16
227,369.51,12464.65,16529.28,-13783.06,10524.64,6457.34,-12775.07,-117257.12,434.68,19787.28,-116822.43,-97035.15
228,361.72,12287.36,16511.51,-13834.87,10183.25,6426.58,-12792.54,-116844.53,433.56,19143.01,-116410.98,-97267.97
229,340.91,12286.69,16516.64,-13755.18,9683.71,6446.09,-12742.91,-116433.13,433.78,18775.96,-115999.35,-97223.39
230,352.72,12489.01,16525.53,-13845.67,10330.48,6407.48,-12938.0,-116922.49,435.16,19321.55,-116487.33,-97165.77
231,309.86,12349.3,16494.89,-13825.64,10350.84,6455.81,-12843.81,-116975.62,436.46,19291.24,-116539.16,-97247.92
232,339.04,12359.51,16497.77,-13872.23,9944.74,6416.4,-12805.62,-116690.83,434.44,18879.62,-116256.39,-97376.77
233,352.19,12427.08,16510.26,-13851.31,9965.7,6431.88,-12831.5,-116636.94,433.44,19004.29,-116203.51,-97199.21
234,369.2,12424.45,16519.42,-13764.34,10083.73,6391.17,-12903.77,-116672.74,432.19,19119.85,-116240.54,-97120.69
235,339.38,12280.99,16556.14,-13844.5,10499.43,6462.9,-12983.14,-117003.35,435.12,19311.18,-116568.23,-97257.05
236,333.15,12404.66,16549.91,-13786.84,10345.74,6430.97,-12804.35,-117051.61,437.05,19473.23,-116614.57,-97141.34
237,335.38,12260.42,16505.17,-13819.41,10106.41,6455.24,-12887.45,-116689.7,431.93,18955.75,-116257.77,-97302.03
238,393.51,12394.97,16463.04,-13827.11,10064.85,6460.95,-12789.94,-116723.58,433.77,19160.28,-116289.81,-97129.53
239,343.78,12241.68,16483.58,-13743.06,9773.25,6484.13,-12837.02,-116437.09,436.06,18746.35,-116001.03,-97254.67
240,327.13,12370.69,16505.64,-13831.09,10128.53,6460.54,-12995.4,-116549.74,435.78,18966.04,-116113.96,-97147.92
241,334.14,12370.49,16495.67,-13822.87,10202.24,6426.11,-12851.09,-116812.96,436.24,19154.69,-116376.72,-97222.03
242,322.51,12439.66,16519.98,-13802.0,10116.32,6480.03,-12928.78,-116635.08,438.2,19147.7,-116196.88,-97049.18
243,346.86,12276.68,16509.19,-13742.94,9719.06,6461.03,-12861.93,-116340.77,435.96,18707.94,-115904.82,-97196.87
244,399.23,12389.97,16565.85,-13797.56,10359.62,6449.8,-12909.69,-116943.82,433.18,19457.2,-116510.64,-97053.43
245,328.71,12480.41,16519.14,-13792.3,10013.92,6413.6,-13004.76,-116556.01,434.73,18958.73,-116121.28,-97162.56
246,331.34,12365.89,16475.8,-13829.49,10420.02,6443.8,-12863.11,-116958.68,435.65,19344.27,-116523.03,-97178.77
247,348.5,12435.76,16498.29,-13784.94,10128.48,6435.62,-12901.1,-116747.45,434.95,19160.62,-116312.49,-97151.88
248,335.36,12308.3,16535.12,-13787.38,10263.25,6464.01,-12776.57,-116986.17,435.61,19342.1,-116550.56,-97208.46
249,325.87,12272.11,16447.18,-13823.24,9925.81,6452.36,-12762.4,-116565.84,437.37,18837.7,-116128.46,-97290.76
250,357.99,12244.51,16488.08,-13739.66,10663.74,6426.23,-12809.73,-117195.11,436.91,19631.16,-116758.2,-97127.04
251,354.07,12315.62,16557.37,-13768.7,10173.81,6477.25,-12929.51,-116688.72,439.35,19179.91,-116249.37,-97069.46
252,344.52,12388.78,16488.12,-13851.74,10761.75,6425.14,-12770.08,-117325.45,439.03,19786.48,-116886.41,-97099.93
253,364.91,12179.75,16489.75,-13770.27,10917.26,6474.86,-12799.12,-117502.54,437.49,19857.15,-117065.06,-97207.9
254,331.54,12380.41,16525.35,-13833.62,10609.34,6418.78,-12693.84,-117322.08,437.22,19737.95,-116884.86,-97146.91
255,362.15,12296.51,16452.48,-13764.44,10238.45,6463.89,-12754.83,-116997.5,438.78,19294.21,-116558.72,-97264.52
256,388.08,12424.12,16423.35,-13839.92,10687.64,6444.66,-12753.81,-117307.31,440.27,19774.13,-116867.05,-97092.92
257,347.48,12307.52,16463.37,-13810.01,10398.1,6442.39,-12795.25,-116982.45,437.78,19353.6,-116544.66,-97191.06
258,369.55,12367.22,16505.36,-13881.72,10966.05,6444.23,-12877.47,-117442.27,439.74,19893.22,-117002.53,-97109.31
259,325.42,12408.86,16458.41,-13842.81,11286.35,6441.03,-12854.41,-117927.08,439.21,20222.85,-117487.87,-97265.02
260,353.89,12288.37,16474.61,-13818.79,11259.78,6468.24,-12862.71,-117814.9,436.85,20163.39,-117378.05,-97214.66
261,312.27,12303.09,16492.17,-13864.51,11111.67,6544.72,-12785.44,-117698.96,438.44,20113.96,-117260.52,-97146.56
262,331.14,12396.45,16461.21,-13782.28,10554.59,6419.99,-12810.73,-117180.17,434.58,19570.37,-116745.59,-97175.22
263,374.61,12505.11,16457.27,-13777.16,10850.4,6436.01,-12955.82,-117443.55,438.62,19890.42,-117004.94,-97114.52
264,323.12,12348.71,16489.49,-13867.76,11027.63,6495.61,-12797.91,-117593.58,435.16,20018.88,-117158.42,-97139.54
265,304.02,12481.13,16585.72,-13816.45,11103.27,6448.19,-12909.29,-117731.38,436.86,20196.59,-117294.52,-97097.93
266,323.52,12463.22,16491.55,-13724.58,10531.4,6434.82,-12924.24,-117135.31,437.17,19595.69,-116698.14,-97102.45
267,355.8,12354.36,16486.71,-13859.07,10868.69,6470.23,-12755.03,-117458.09,438.57,19921.69,-117019.52,-97097.83
268,344.3,12441.49,16444.23,-13826.82,10120.27,6411.96,-12871.0,-116682.44,437.86,19064.44,-116244.58,-97180.14
269,385.34,12480.51,16536.39,-13872.15,10174.29,6455.27,-12753.01,-116933.21,435.39,19406.64,-116497.82,-97091.18
270,331.61,12345.4,16470.17,-13856.52,10650.29,6470.35,-12758.72,-117340.3,434.75,19652.58,-116905.55,-97252.97
271,310.68,12199.45,16539.19,-13858.55,10675.63,6426.11,-12689.76,-117339.68,436.01,19602.75,-116903.67,-97300.92
272,340.74,12384.51,16514.94,-13823.51,9968.67,6390.94,-12763.92,-116616.78,435.03,19012.37,-116181.75,-97169.38
273,328.1,12296.93,16479.6,-13819.04,10063.99,6495.96,-12689.9,-116772.08,435.91,19155.65,-116336.17,-97180.52
274,318.43,12267.21,16462.89,-13872.79,9887.77,6427.61,-12662.46,-116700.55,434.28,18828.66,-116266.27,-97437.61
275,333.27,12260.81,16503.8,-13828.48,10216.05,6422.02,-12758.45,-116874.92,437.32,19149.02,-116437.6,-97288.59
276,284.97,12376.09,16463.79,-13866.02,10016.21,6425.5,-12779.4,-116688.7,433.71,18921.15,-116254.99,-97333.84
277,327.03,12171.65,16450.85,-13821.82,9467.28,6492.06,-12666.05,-116164.7,432.4,18421.0,-115732.3,-97311.3
278,374.72,12398.28,16462.42,-13844.71,9561.2,6476.19,-12725.78,-116360.61,434.39,18702.34,-115926.22,-97223.88
279,324.02,12329.73,16422.78,-13847.44,9508.32,6456.19,-12683.59,-116239.34,433.58,18510.0,-115805.76,-97295.76
280,372.1,12336.7,16376.58,-13914.07,10069.61,6465.16,-12676.44,-116814.03,432.41,19029.65,-116381.62,-97351.97
281,331.7,12377.7,16474.18,-13847.68,10268.77,6480.63,-12801.47,-116959.13,436.25,19283.83,-116522.88,-97239.05
282,389.54,12485.05,16486.83,-13873.9,9705.2,6415.95,-12851.36,-116295.9,433.24,18757.3,-115862.66,-97105.36
283,316.86,12277.36,16444.17,-13889.52,9974.3,6425.11,-12907.31,-116490.92,432.53,18640.96,-116058.39,-97417.44
284,295.05,12255.99,16530.66,-13831.19,10549.48,6487.46,-12932.52,-116949.64,432.94,19354.94,-116516.7,-97161.76
285,383.95,12358.18,16430.7,-13847.78,9609.51,6449.14,-12841.43,-116144.37,432.74,18542.27,-115711.62,-97169.36
286,366.45,12318.54,16449.48,-13846.87,10070.98,6443.21,-12888.0,-116553.78,433.53,18913.8,-116120.25,-97206.45
287,372.18,12377.04,16456.5,-13706.12,9616.69,6449.92,-12757.75,-116405.92,436.82,18808.46,-115969.11,-97160.65
288,297.06,12292.81,16533.78,-13795.99,9766.29,6401.94,-12872.16,-116212.57,434.61,18623.73,-115777.96,-97154.23
289,337.87,12252.1,16424.33,-13853.9,9760.08,6423.78,-12839.2,-116244.56,433.81,18505.05,-115810.75,-97305.7
290,373.35,12488.99,16400.5,-13817.96,9256.81,6464.59,-12812.62,-115867.11,434.64,18353.66,-115432.47,-97078.81
291,342.69,12350.98,16475.18,-13883.24,9234.13,6401.7,-12834.24,-115838.88,432.63,18087.21,-115406.25,-97319.05
292,350.7,12339.67,16453.59,-13236.01,8929.42,6451.14,-12777.45,-115566.44,434.75,18511.06,-115131.7,-96620.64
293,328.03,12280.82,16545.72,-13857.15,8841.59,6460.86,-12805.83,-115512.69,432.67,17794.05,-115080.02,-97285.97
294,314.54,12447.5,16449.55,-13884.65,9300.82,6485.21,-12793.96,-115862.76,434.76,18319.01,-115427.99,-97108.99
295,303.44,12368.42,16493.34,-13811.16,9161.4,6435.77,-12783.82,-115720.07,433.48,18167.38,-115286.59,-97119.21
296,314.62,12378.39,16468.94,-13933.35,9599.95,6457.54,-12789.08,-116180.59,429.9,18497.01,-115750.69,-97253.68
297,385.56,12368.66,16428.85,-13893.59,9808.03,6485.59,-12835.61,-116350.6,433.4,18747.5,-115917.19,-97169.7
298,320.43,12370.79,16481.2,-13882.82,9377.22,6456.57,-12715.17,-116119.8,434.81,18408.2,-115684.99,-97276.78
299,356.94,12445.39,16485.35,-13805.71,9667.64,6473.41,-12609.87,-116490.35,435.37,19013.16,-116054.98,-97041.83
300,351.94,12349.15,16512.54,-13853.7,9637.58,6447.37,-12727.36,-116255.7,434.79,18717.52,-115820.9,-97103.39
301,345.28,12413.71,16501.03,-13784.87,9342.38,6471.82,-12699.59,-116098.87,434.66,18589.78,-115664.21,-97074.43
302,341.5,12401.13,16414.52,-13842.06,9369.87,6411.64,-12712.5,-116178.93,433.01,18384.1,-115745.91,-97361.82
303,365.9,12324.31,16440.72,-13790.85,9318.72,6488.84,-12787.5,-116144.85,433.81,18360.13,-115711.05,-97350.92
304,332.52,12404.47,16479.9,-13881.36,9616.53,6453.99,-12759.82,-116202.93,432.6,18646.24,-115770.33,-97124.1
305,329.49,12347.21,16438.97,-13838.83,9512.75,6389.59,-12613.74,-116277.45,434.82,18565.44,-115842.63,-97277.18
306,379.34,12325.29,16490.74,-13848.9,9937.67,6422.18,-12747.48,-116622.58,434.92,18958.84,-116187.66,-97228.82
307,318.16,12390.83,16575.98,-13838.66,9289.64,6470.67,-12698.88,-116128.51,434.46,18507.73,-115694.05,-97186.32
308,379.42,12229.85,16478.0,-13905.34,9518.06,6452.9,-12814.48,-116121.87,429.49,18338.41,-115692.37,-97353.96
309,368.13,12384.01,16498.96,-13861.22,9546.25,6454.97,-12698.98,-116271.46,430.21,18692.12,-115841.25,-97149.13
310,348.88,12356.6,16449.07,-13866.41,9885.85,6467.42,-12788.6,-116573.27,430.25,18852.8,-116143.02,-97290.23
311,351.6,12348.9,16538.9,-13900.91,9604.44,6469.32,-12681.79,-116284.75,428.82,18730.47,-115855.93,-97125.46
312,395.6,12254.43,16549.27,-13892.04,9819.75,6447.2,-12596.34,-116574.35,431.15,18977.88,-116143.2,-97165.32
313,367.11,12288.32,16501.27,-13865.0,9849.88,6432.23,-12863.48,-116398.9,429.1,18710.32,-115969.8,-97259.48
314,357.53,12369.08,16558.82,-13910.67,9898.47,6432.25,-12862.78,-116522.8,431.85,18842.69,-116090.95,-97248.26
315,371.23,12496.09,16544.88,-13903.52,9600.49,6464.56,-12746.5,-116309.63,431.75,18827.23,-115877.88,-97050.65
316,344.62,12429.24,16546.91,-13795.43,9572.21,6423.93,-12784.24,-116352.03,433.42,18737.24,-115918.61,-97181.37
317,365.56,12484.79,16595.4,-13900.5,9643.13,6417.77,-12746.91,-116366.19,430.86,18859.25,-115935.32,-97076.08
318,340.89,12419.77,16461.91,-13882.02,9629.04,6471.18,-12758.3,-116173.47,434.71,18682.46,-115738.75,-97056.29
319,353.96,12438.66,16534.28,-13777.59,9936.68,6475.59,-12868.24,-116615.39,433.54,19093.34,-116181.86,-97088.52
320,326.3,12283.33,16505.09,-13857.06,9701.27,6471.76,-12812.03,-116385.35,432.53,18618.65,-115952.82,-97334.17
321,363.76,12302.3,16502.99,-13796.92,9582.36,6479.22,-12668.11,-116379.94,431.73,18765.61,-115948.21,-97182.6
322,343.13,12350.9,16483.97,-13868.99,9944.88,6442.23,-12679.04,-116748.39,433.68,19017.08,-116314.7,-97297.62
323,323.35,12254.46,16469.42,-13886.31,10193.17,6408.35,-12841.14,-116829.48,431.89,18921.3,-116397.6,-97476.3
324,331.64,12430.36,16526.19,-13844.02,9848.22,6438.12,-12810.36,-116522.9,432.86,18920.14,-116090.04,-97169.9
325,384.49,12310.35,16523.22,-13837.67,10500.38,6425.32,-12881.96,-117064.59,432.43,19424.13,-116632.16,-97208.03
326,399.46,12426.42,16464.75,-13938.12,9826.65,6450.29,-12805.02,-116474.31,431.08,18824.42,-116043.24,-97218.82
327,355.14,12171.42,16440.76,-13837.12,9704.65,6457.48,-12721.38,-116524.6,435.05,18570.94,-116089.55,-97518.61
328,341.25,12305.69,16494.45,-13907.51,10062.4,6447.2,-12846.86,-116574.82,432.33,18896.61,-116142.5,-97245.89
329,355.96,12395.22,16346.83,-13881.09,9784.97,6460.68,-12848.08,-116314.08,434.74,18614.49,-115879.34,-97264.85
330,383.23,12342.46,16448.32,-13904.84,9842.72,6407.21,-12930.03,-116254.74,431.4,18589.07,-115823.35,-97234.28
331,316.83,12372.95,16508.98,-13939.76,9502.34,6404.31,-12860.5,-116156.76,431.12,18305.15,-115725.64,-97420.49
332,346.22,12337.33,16406.18,-13884.33,9310.32,6425.82,-12916.17,-115881.17,432.53,18025.38,-115448.64,-97423.26
333,375.38,12339.38,16453.83,-13864.63,9324.26,6386.77,-12861.7,-115887.2,432.99,18153.31,-115454.21,-97300.9
334,352.4,12428.96,16421.45,-13886.93,9217.38,6449.99,-12812.47,-115875.53,431.7,18170.76,-115443.83,-97273.07
335,361.14,12318.11,16500.58,-13844.49,8935.33,6450.02,-12805.35,-115593.84,432.33,17915.34,-115161.51,-97246.17
336,338.78,12441.53,16593.64,-13913.03,9366.21,6400.51,-12913.45,-115870.51,433.16,18314.19,-115437.36,-97123.16
337,315.39,12496.37,16526.31,-13889.55,9034.18,6453.87,-12799.86,-115798.13,432.88,18136.69,-115365.26,-97228.57
338,327.85,12244.74,16538.68,-13901.1,9060.6,6432.0,-12826.82,-115726.78,432.5,17875.94,-115294.28,-97418.33
339,344.14,12367.24,16509.82,-13912.48,8764.75,6425.22,-12772.68,-115430.7,430.99,17726.01,-114999.71,-97273.7
340,313.32,12260.04,16541.77,-13880.78,9083.94,6485.71,-12833.94,-115713.31,431.6,17970.06,-115281.7,-97311.65
341,387.09,12259.73,16511.48,-13883.47,8722.04,6426.35,-12721.56,-115427.18,431.11,17701.66,-114996.07,-97294.41
342,361.25,12220.12,16401.29,-13855.97,8782.09,6468.59,-12659.7,-115575.78,431.87,17717.67,-115143.91,-97426.24
343,331.4,12408.71,16549.14,-13887.4,8405.63,6415.63,-12819.15,-115076.52,432.41,17403.95,-114644.11,-97240.15
344,344.41,12213.76,16501.69,-13799.11,8881.4,6448.49,-12789.3,-115644.12,432.13,17801.34,-115211.99,-97410.65
345,332.43,12212.51,16372.66,-13840.59,8735.43,6416.93,-12851.42,-115302.89,429.98,17377.95,-114872.92,-97494.97
346,382.11,12276.49,16425.91,-13903.68,8894.64,6450.73,-12898.31,-115351.86,428.21,17627.89,-114923.65,-97295.75
347,351.31,12387.22,16454.77,-13867.32,8554.39,6501.8,-12821.16,-115178.28,427.07,17560.99,-114751.22,-97190.22
348,333.07,12314.63,16506.87,-13867.48,8923.41,6433.55,-12860.76,-115521.98,428.31,17783.29,-115093.67,-97310.38
349,332.11,12492.87,16491.78,-13859.84,8957.98,6410.87,-12970.1,-115459.77,426.65,17855.66,-115033.12,-97177.46
350,299.94,12324.7,16508.51,-13860.63,8301.71,6437.04,-12808.57,-114975.38,428.05,17202.71,-114547.33,-97344.62
351,338.75,12503.08,16517.71,-13975.16,9368.65,6457.6,-12940.68,-115770.02,425.13,18269.95,-115344.89,-97074.94
352,346.19,12392.36,16524.05,-13902.66,8842.95,6465.86,-12840.39,-115414.45,427.22,17828.37,-114987.23,-97158.85
353,343.42,12324.53,16462.86,-13929.39,8921.88,6449.88,-12865.49,-115364.29,424.06,17707.7,-114940.23,-97232.53
354,349.73,12355.25,16420.84,-13885.71,8760.19,6462.76,-12737.03,-115420.49,424.29,17726.03,-114996.2,-97270.16
355,380.46,12419.68,16444.21,-13910.31,8969.53,6383.08,-12924.04,-115507.68,428.68,17762.6,-115079.0,-97316.4
356,335.44,12302.77,16495.01,-13888.43,8583.7,6447.45,-12735.46,-115281.31,429.75,17540.49,-114851.56,-97311.08
357,351.99,12300.01,16429.28,-13870.53,8585.8,6441.35,-12761.43,-115309.02,425.31,17476.46,-114883.71,-97407.24
358,324.27,12376.05,16528.16,-13936.08,8673.11,6492.16,-12789.97,-115361.71,425.96,17667.7,-114935.75,-97268.05
359,359.5,12368.22,16515.64,-13856.86,8578.22,6418.88,-12763.48,-115335.35,428.89,17620.11,-114906.45,-97286.34
360,350.99,12286.74,16479.86,-13815.46,8668.98,6431.81,-12825.98,-115268.94,430.78,17576.95,-114838.15,-97261.21
361,326.53,12195.53,16523.45,-13938.3,9222.82,6429.81,-12806.89,-115801.09,428.53,17952.96,-115372.56,-97419.6
362,384.04,12233.01,16495.04,-13834.41,9652.69,6482.89,-12866.11,-116258.15,430.27,18547.15,-115827.88,-97280.73
363,365.01,12409.94,16440.44,-13872.99,8771.86,6447.82,-12811.24,-115477.5,429.9,17750.83,-115047.59,-97296.76
364,366.78,12368.24,16580.39,-13917.52,9064.97,6466.94,-12779.5,-115732.77,432.41,18150.32,-115300.36,-97150.05
365,363.75,12381.4,16471.5,-13855.82,9258.57,6445.87,-12729.15,-116081.97,432.04,18336.12,-115649.93,-97313.8
366,324.83,12330.03,16464.84,-13889.22,9007.11,6428.72,-12747.79,-115711.26,431.78,17918.51,-115279.48,-97360.97
367,302.65,12292.25,16482.48,-14019.29,9058.23,6435.55,-12809.23,-115611.36,428.58,17742.64,-115182.78,-97440.14
368,370.12,12241.19,16438.16,-13849.92,8517.1,6451.74,-12740.19,-115360.2,432.06,17428.2,-114928.14,-97499.94
369,364.22,12515.73,16462.45,-13913.44,8528.43,6377.01,-12876.11,-115208.05,432.9,17458.29,-114775.15,-97316.85
370,377.85,12343.44,16435.49,-13888.68,9064.58,6493.0,-12847.41,-115707.81,430.95,17978.27,-115276.86,-97298.59
371,363.45,12454.04,16512.31,-13855.9,9107.14,6460.48,-12759.9,-115790.17,431.9,18281.61,-115358.27,-97076.66
372,371.06,12452.9,16503.82,-13882.2,9580.14,6435.51,-12847.28,-116134.06,430.78,18613.96,-115703.28,-97089.32
373,344.08,12400.69,16465.07,-13899.45,9297.79,6456.41,-12764.74,-115919.49,428.49,18299.85,-115490.99,-97191.15
374,322.4,12424.09,16420.32,-13936.96,9280.44,6444.63,-12767.89,-115802.76,431.02,18187.02,-115371.74,-97184.72
375,372.37,12463.16,16485.24,-13938.96,8376.24,6409.55,-12746.51,-115073.55,428.94,17421.09,-114644.61,-97223.52
376,364.23,12324.41,16511.85,-13866.25,8247.63,6436.76,-12806.12,-114887.4,429.05,17212.52,-114458.34,-97245.82
377,334.07,12351.14,16471.96,-13900.37,8691.25,6446.58,-12775.12,-115228.56,431.5,17619.5,-114797.07,-97177.57
378,346.43,12260.78,16479.99,-13910.71,8744.16,6462.3,-12783.18,-115427.74,427.05,17599.76,-115000.7,-97400.93
379,357.21,12306.04,16455.32,-13879.97,8703.89,6443.59,-12764.1,-115350.53,429.91,17621.98,-114920.62,-97298.65
380,341.63,12251.92,16535.79,-13890.76,8776.07,6446.03,-12882.33,-115407.09,429.58,17578.36,-114977.5,-97399.14
381,392.47,12411.01,16499.28,-13881.34,8339.5,6446.88,-12883.03,-114867.44,428.87,17324.77,-114438.56,-97113.79
382,352.88,12267.27,16499.73,-13818.0,8680.67,6459.79,-12795.5,-115232.78,431.41,17646.85,-114801.37,-97154.52
383,362.74,12432.73,16687.03,-13882.35,8862.26,6477.67,-12811.26,-115560.79,429.96,18128.83,-115130.83,-97002.0
384,349.6,12211.88,16512.53,-13760.52,9460.89,6460.75,-12782.29,-116188.33,433.3,18452.84,-115755.03,-97302.19
385,341.86,12271.19,16531.07,-13831.87,10474.38,6445.72,-12877.38,-117085.07,434.45,19354.96,-116650.63,-97295.66
386,381.43,12428.27,16491.3,-13890.47,9883.87,6417.53,-12909.97,-116503.73,433.25,18801.97,-116070.48,-97268.51
387,331.57,12315.2,16488.56,-13878.79,9521.95,6409.08,-12844.24,-116108.18,434.13,18343.33,-115674.05,-97330.72
388,349.12,12335.91,16511.82,-13817.3,9646.51,6440.57,-12757.18,-116305.05,433.22,18709.45,-115871.82,-97162.37
389,340.12,12192.1,16480.18,-13838.53,9670.05,6432.91,-12908.38,-116269.72,432.88,18368.45,-115836.84,-97468.4
390,350.2,12409.31,16464.34,-13867.7,9682.93,6449.69,-12877.69,-116289.79,432.96,18611.1,-115856.83,-97245.73
391,303.46,12426.22,16370.47,-13836.33,9935.62,6442.39,-12720.87,-116617.8,433.18,18920.95,-116184.62,-97263.67
392,342.75,12401.15,16519.84,-13830.68,9767.08,6417.41,-12837.95,-116414.23,432.01,18779.61,-115982.22,-97202.61
393,343.3,12300.26,16487.58,-13903.15,9140.45,6430.69,-12814.49,-115781.54,434.86,17984.64,-115346.68,-97362.04
394,355.73,12208.41,16427.93,-13791.97,8810.26,6444.22,-12768.36,-115465.07,433.4,17686.21,-115031.67,-97345.46
395,369.71,12248.01,16410.7,-13853.48,8932.04,6437.41,-12809.22,-115628.87,434.16,17735.17,-115194.71,-97459.54
396,346.86,12403.13,16489.76,-13849.16,8736.59,6457.65,-12785.02,-115390.9,436.62,17799.8,-114954.27,-97154.47
397,349.01,12377.15,16499.97,-13875.5,8833.96,6439.59,-12813.09,-115574.89,432.58,17811.09,-115142.31,-97331.23
398,323.71,12376.06,16492.26,-13826.3,8190.48,6458.81,-12872.29,-114864.15,434.62,17142.72,-114429.52,-97286.8
399,360.18,12136.53,16430.41,-13758.37,8822.75,6448.9,-12866.96,-115480.9,437.98,17573.44,-115042.91,-97469.47
400,327.65,12277.98,16524.95,-13833.69,8736.86,6456.83,-12779.19,-115371.86,434.34,17711.39,-114937.53,-97226.14
401,387.42,12342.03,16464.5,-13836.6,8542.49,6462.64,-12754.71,-115198.3,433.18,17607.77,-114765.12,-97157.36
402,349.89,12276.67,16425.02,-13734.62,7891.9,6431.44,-12841.27,-114549.31,433.43,16799.02,-114115.88,-97316.86
403,353.37,12361.68,16511.91,-13860.08,8446.28,6432.41,-12755.25,-115158.26,433.24,17490.33,-114725.02,-97234.69
404,333.32,12302.66,16469.14,-13889.79,8142.59,6445.86,-12754.64,-114806.16,432.18,17049.14,-114373.98,-97324.84
405,320.16,12235.52,16428.36,-13904.18,7821.64,6438.62,-12709.71,-114519.97,428.5,16630.41,-114091.46,-97461.05
406,358.43,12365.49,16526.83,-13841.8,8387.71,6434.8,-12749.82,-115112.52,431.29,17481.63,-114681.23,-97199.6
407,339.54,12465.58,16518.93,-13900.11,8166.71,6436.64,-12894.73,-114745.2,434.2,17132.56,-114311.0,-97178.44
408,338.6,12415.16,16534.46,-13798.03,7929.15,6431.66,-12832.8,-114627.96,430.87,17018.2,-114197.09,-97178.89
409,335.11,12247.98,16471.42,-13805.91,7909.13,6496.0,-12719.48,-114637.59,430.84,16934.25,-114206.74,-97272.49
410,331.33,12379.14,16587.35,-13815.15,7892.75,6443.96,-12813.17,-114587.83,434.35,17006.21,-114153.48,-97147.27
411,306.61,12367.33,16536.33,-13848.22,7632.69,6418.65,-12921.62,-114245.99,431.46,16491.78,-113814.53,-97322.75
