GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
355,299.51,12329.41,16560.39,-14020.14,-3274.82,6431.51,-12724.45,-103239.39,418.23,5601.43,-102821.16,-97219.73
356,346.95,12269.58,16519.26,-13943.14,-3651.24,6459.09,-12552.52,-103112.91,422.57,5447.97,-102690.34,-97242.37
357,320.74,12287.64,16507.03,-13958.5,-3120.04,6419.11,-12641.26,-103479.62,425.54,5814.71,-103054.08,-97239.37
358,317.72,12210.93,16573.88,-13956.95,-3619.66,6488.22,-12704.82,-102965.56,422.78,5309.31,-102542.78,-97233.47
359,373.54,12281.45,16502.39,-14011.46,-3347.98,6403.34,-12561.96,-103389.02,421.32,5639.32,-102967.7,-97328.38
360,339.87,12196.12,16578.13,-14002.01,-3258.2,6418.32,-12645.98,-103358.36,422.64,5626.26,-102935.72,-97309.46
361,339.32,12503.27,16568.99,-13966.87,-3227.88,6414.99,-12639.78,-103400.94,421.78,5992.04,-102979.16,-96987.12
362,344.77,12373.84,16510.01,-14006.64,-3427.33,6463.9,-12546.95,-103345.71,420.38,5711.62,-102925.33,-97213.71
363,373.97,12349.89,16574.22,-13962.56,-3659.72,6412.62,-12544.83,-103106.81,419.52,5543.6,-102687.29,-97143.7
364,344.87,12313.29,16547.62,-13981.01,-3636.78,6460.91,-12665.2,-103113.63,422.44,5383.69,-102691.19,-97307.49
365,375.84,12285.6,16600.34,-14014.29,-3596.61,6459.9,-12517.14,-103131.2,420.56,5593.63,-102710.64,-97117.01
366,344.83,12211.93,16546.42,-13920.59,-4135.2,6466.99,-12622.66,-102591.04,422.07,4891.72,-102168.97,-97277.25
367,320.88,12340.28,16532.46,-14077.59,-4000.43,6453.63,-12585.89,-102631.48,419.6,4983.33,-102211.89,-97228.56
368,327.65,12211.63,16558.5,-14034.63,-3817.11,6440.09,-12669.91,-102836.93,420.6,5016.22,-102416.34,-97400.11
369,388.7,12264.22,16547.88,-13985.84,-3766.32,6421.5,-12507.55,-103054.33,421.13,5362.59,-102633.2,-97270.6
370,362.4,12167.3,16479.61,-13944.68,-3767.7,6443.26,-12494.98,-103129.7,420.45,5245.21,-102709.26,-97464.05
371,335.27,12369.09,16519.44,-13982.93,-4409.56,6416.87,-12595.18,-102393.76,419.9,4653.0,-101973.86,-97320.86
372,376.87,12240.21,16470.98,-14002.03,-3906.41,6486.75,-12459.47,-102927.2,419.17,5206.9,-102508.04,-97301.14
373,323.44,12418.8,16486.54,-14009.56,-4015.03,6506.53,-12583.32,-102753.35,420.51,5127.41,-102332.84,-97205.43
374,357.46,12308.76,16573.46,-13900.15,-3933.96,6451.31,-12610.37,-102917.33,419.33,5246.5,-102498.0,-97251.5
375,367.66,12307.53,16511.63,-14045.91,-3786.47,6443.14,-12558.18,-102939.92,419.12,5239.39,-102520.8,-97281.41
376,407.88,12356.14,16480.79,-13933.06,-4059.07,6452.2,-12575.55,-102646.24,421.72,5129.32,-102224.52,-97095.2
377,372.9,12259.58,16583.35,-14022.12,-4155.99,6439.56,-12632.82,-102419.9,418.9,4844.46,-102001.0,-97156.54
378,330.28,12305.77,16443.42,-13938.51,-4132.88,6470.2,-12499.29,-102612.87,419.09,4978.99,-102193.78,-97214.79
379,315.92,12278.86,16502.46,-13917.99,-4033.47,6429.42,-12498.13,-102765.92,419.28,5077.07,-102346.64,-97269.57
380,377.23,12440.48,16545.03,-14029.02,-3888.01,6401.43,-12617.59,-102755.59,420.17,5229.55,-102335.42,-97105.87
381,368.22,12295.35,16533.46,-14071.76,-3936.74,6364.26,-12701.06,-102649.85,415.18,4851.73,-102234.67,-97382.94
382,376.52,12331.43,16584.42,-13965.58,-3494.09,6441.46,-12634.48,-103185.69,420.51,5639.68,-102765.18,-97125.5
383,305.99,12321.49,16590.45,-14021.11,-3862.46,6419.14,-12596.21,-102852.7,419.46,5157.29,-102433.24,-97275.96
384,391.86,12486.57,16547.73,-14019.79,-4252.89,6436.68,-12583.83,-102550.93,417.83,5006.32,-102133.09,-97126.77
385,364.24,12320.37,16472.07,-13139.24,-3872.88,6420.62,-12478.03,-102908.35,417.17,6087.15,-102491.18,-96404.03
386,380.16,12410.66,16505.2,-14034.45,-3846.25,6415.35,-12637.37,-102861.16,419.17,5193.29,-102441.99,-97248.7
387,287.64,12290.92,16562.72,-13831.05,-4030.68,6455.71,-12573.44,-102661.36,415.75,5161.83,-102245.61,-97083.78
388,358.82,12313.11,16545.8,-13921.31,-3724.28,6432.73,-12522.82,-102925.5,418.33,5482.05,-102507.17,-97025.12
389,321.85,12284.34,16526.36,-13881.02,-4017.68,6428.52,-12560.48,-102696.95,419.09,5101.89,-102277.86,-97175.96
390,358.51,12340.85,16610.9,-14068.67,-3946.79,6449.23,-12744.57,-102624.34,419.27,4999.47,-102205.07,-97205.59
391,341.62,12331.48,16561.52,-13965.94,-4121.2,6458.71,-12546.08,-102575.67,419.01,5060.11,-102156.66,-97096.55
392,357.66,12358.36,16503.89,-14072.12,-3949.54,6447.01,-12544.78,-102719.63,417.89,5100.48,-102301.74,-97201.25
393,315.37,12421.11,16470.41,-13979.71,-4260.07,6462.85,-12690.57,-102371.35,417.82,4739.38,-101953.53,-97214.14
394,353.9,12412.43,16508.29,-12961.01,-4162.69,6437.5,-12700.11,-102515.35,421.39,5888.31,-102093.96,-96205.65
395,369.34,12240.67,16614.58,-14016.31,-4688.37,6450.27,-12534.29,-102091.68,416.73,4435.88,-101674.96,-97239.08
396,316.36,12313.44,16539.12,-13935.43,-4982.97,6493.48,-12546.42,-101828.02,418.65,4197.57,-101409.37,-97211.8
397,351.92,12342.75,16520.41,-13931.34,-4491.29,6490.02,-12569.09,-102246.01,419.88,4713.37,-101826.13,-97112.76
398,356.22,12316.68,16427.91,-13984.13,-4461.38,6449.45,-12622.56,-102245.81,420.62,4482.19,-101825.19,-97343.0
399,349.58,12310.51,16557.69,-13941.94,-4678.78,6456.92,-12556.84,-102102.75,418.58,4497.14,-101684.18,-97187.04
400,375.13,12466.39,16469.39,-13955.68,-4130.53,6424.85,-12610.95,-102568.38,414.81,5038.6,-102153.58,-97114.98
401,352.39,12260.82,16530.69,-14002.18,-3989.79,6427.91,-12668.05,-102571.56,418.14,4911.78,-102153.42,-97241.64
402,349.91,12221.52,16506.98,-13961.05,-4731.7,6413.96,-12503.01,-101979.39,417.42,4296.61,-101561.98,-97265.37
403,326.26,12382.19,16558.07,-13942.2,-4586.27,6398.78,-12635.15,-102028.97,419.49,4501.69,-101609.48,-97107.79
404,321.2,12318.97,16604.47,-13990.0,-4382.56,6478.57,-12590.53,-102280.12,420.0,4760.12,-101860.12,-97100.01
405,335.6,12250.14,16481.88,-13768.93,-4313.81,6461.45,-12517.17,-102390.97,419.73,4929.16,-101971.24,-97042.08
