GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
291,361.5,12320.89,16561.41,-14015.85,910.98,6475.6,-12613.47,-107706.17,418.02,10001.06,-107288.15,-97287.09
292,357.81,12434.85,16475.29,-13949.53,588.33,6429.88,-12565.37,-107495.77,418.91,9771.24,-107076.86,-97305.62
293,343.05,12418.12,16596.37,-13998.53,715.77,6404.54,-12660.47,-107445.21,420.56,9818.85,-107024.65,-97205.8
294,368.5,12284.45,16580.77,-13994.93,350.52,6442.47,-12491.71,-107285.57,416.32,9540.07,-106869.24,-97329.17
295,347.11,12281.65,16521.33,-13957.89,330.54,6445.04,-12559.03,-107197.64,416.52,9408.75,-106781.12,-97372.36
296,291.16,12381.84,16552.59,-13993.42,1008.05,6441.41,-12583.09,-107790.61,418.74,10098.54,-107371.87,-97273.33
297,333.18,12318.55,16523.73,-13969.98,771.04,6406.65,-12710.46,-107633.35,418.64,9672.71,-107214.71,-97542.0
298,320.42,12336.36,16509.86,-14095.56,757.92,6363.16,-12633.23,-107471.49,418.47,9558.93,-107053.03,-97494.1
299,373.24,12293.83,16480.48,-13973.12,876.36,6483.21,-12503.51,-107867.12,418.95,10030.5,-107448.18,-97417.67
300,362.88,12318.22,16557.9,-13975.84,309.68,6397.76,-12521.93,-107234.22,418.74,9448.68,-106815.48,-97366.81
301,370.56,12383.61,16558.64,-14044.09,898.68,6391.78,-12573.57,-107675.05,417.18,9985.59,-107257.87,-97272.28
302,332.48,12340.41,16494.17,-13923.23,652.46,6456.6,-12659.52,-107593.85,418.99,9693.37,-107174.86,-97481.49
303,361.12,12317.88,16575.14,-13963.11,574.42,6450.11,-12583.93,-107363.08,417.04,9731.64,-106946.03,-97214.39
304,337.68,12385.19,16561.84,-13958.17,239.12,6449.96,-12742.75,-106952.68,417.78,9272.89,-106534.9,-97262.01
305,359.48,12447.13,16503.31,-14025.3,126.22,6441.21,-12629.66,-106835.26,418.32,9222.4,-106416.94,-97194.54
306,327.33,12411.31,16527.63,-14079.44,689.2,6487.93,-12551.98,-107520.79,417.78,9811.99,-107103.01,-97291.02
307,324.71,12374.21,16514.13,-13963.4,1002.29,6457.01,-12487.56,-108001.52,424.14,10221.38,-107577.38,-97356.0
308,325.91,12399.63,16503.89,-13996.17,1120.35,6479.24,-12685.22,-107922.72,420.08,10147.65,-107502.64,-97354.99
309,353.05,12345.74,16580.41,-13903.65,824.66,6409.43,-12669.48,-107610.09,423.33,9940.16,-107186.76,-97246.6
310,335.46,12403.23,16535.77,-14019.43,530.46,6412.94,-12750.8,-107277.97,418.25,9447.63,-106859.72,-97412.09
311,369.92,12368.35,16506.47,-13935.14,569.92,6390.06,-12750.91,-107351.55,420.51,9518.68,-106931.03,-97412.35
312,337.08,12329.56,16407.97,-13909.34,441.1,6452.87,-12725.98,-107102.98,421.33,9333.26,-106681.65,-97348.39
313,401.82,12406.71,16549.92,-13936.85,507.43,6404.61,-12681.64,-107276.73,421.08,9651.99,-106855.65,-97203.66
314,340.27,12321.65,16597.86,-13985.77,747.0,6435.53,-12587.58,-107547.15,421.76,9868.95,-107125.39,-97256.44
315,335.91,12360.08,16511.23,-14046.67,708.33,6426.88,-12592.74,-107520.01,421.16,9703.03,-107098.85,-97395.82
316,320.97,12296.3,16591.92,-13990.35,785.62,6416.41,-12564.48,-107645.82,421.19,9856.39,-107224.62,-97368.23
317,356.67,12299.08,16481.03,-13917.94,1199.86,6438.11,-12534.93,-108082.03,421.34,10321.88,-107660.69,-97338.81
318,357.53,12387.16,16597.23,-14016.92,1505.89,6437.88,-12745.22,-108127.36,420.2,10523.54,-107707.15,-97183.61
319,338.16,12407.76,16509.98,-13924.36,1425.53,6373.67,-12658.78,-108310.62,420.45,10471.96,-107890.17,-97418.21
320,353.85,12322.03,16587.0,-13986.36,1338.39,6382.67,-12617.18,-108211.5,419.08,10380.4,-107792.41,-97412.01
321,346.07,12297.19,16480.46,-13993.84,1111.29,6447.78,-12720.59,-107758.16,417.37,9968.35,-107340.79,-97372.44
322,311.38,12496.45,16544.33,-14025.14,1063.1,6419.56,-12705.25,-107795.89,418.09,10104.42,-107377.79,-97273.37
323,327.63,12431.16,16550.4,-13943.78,1338.36,6465.11,-12646.07,-108090.06,419.85,10522.8,-107670.21,-97147.41
324,348.65,12441.76,16530.81,-14021.86,2114.31,6442.0,-12591.27,-108882.66,421.37,11264.41,-108461.29,-97196.88
325,341.88,12382.38,16428.2,-13909.97,1400.86,6429.52,-12495.44,-108442.41,422.2,10577.44,-108020.22,-97442.77
326,350.23,12428.84,16506.11,-13923.64,1598.96,6441.01,-12698.61,-108391.38,420.4,10702.91,-107970.97,-97268.07
327,342.13,12474.0,16493.66,-13974.76,1336.79,6425.4,-12683.99,-108187.43,418.61,10413.22,-107768.82,-97355.6
328,346.75,12330.69,16494.98,-14058.28,1632.58,6456.13,-12689.96,-108488.22,421.08,10512.88,-108067.15,-97554.26
329,309.04,12477.28,16464.95,-13909.97,1712.84,6425.81,-12712.64,-108507.04,417.45,10767.3,-108089.59,-97322.28
330,319.99,12434.38,16535.09,-13947.42,1464.77,6438.73,-12493.93,-108509.11,419.84,10751.61,-108089.27,-97337.66
331,365.52,12277.14,16475.44,-13973.55,1785.09,6445.81,-12589.26,-108608.24,419.45,10786.18,-108188.79,-97402.6
332,331.72,12341.74,16482.28,-13943.81,1154.66,6389.4,-12587.12,-108102.07,418.1,10168.87,-107683.97,-97515.09
333,365.34,12297.19,16474.08,-13907.01,1315.91,6443.43,-12522.69,-108334.13,420.12,10466.24,-107914.01,-97447.76
334,357.78,12263.8,16501.46,-13956.68,715.43,6460.59,-12614.46,-107600.16,417.77,9727.93,-107182.39,-97454.46
335,331.65,12340.25,16434.9,-13956.41,1184.18,6441.94,-12688.45,-107984.42,417.53,10088.04,-107566.89,-97478.85
336,333.29,12396.02,16487.4,-13914.1,1129.46,6451.65,-12597.88,-108084.97,423.3,10285.83,-107661.67,-97375.85
337,318.05,12343.71,16470.2,-13943.83,1070.85,6426.95,-12595.85,-108004.77,422.0,10090.09,-107582.77,-97492.68
338,331.46,12438.13,16431.31,-13950.87,1490.85,6373.84,-12688.94,-108248.71,420.52,10425.77,-107828.19,-97402.41
339,333.81,12403.58,16483.44,-13937.54,1930.39,6450.78,-12738.72,-108603.33,418.93,10925.76,-108184.4,-97258.64
340,308.16,12180.24,16528.84,-13975.88,1600.96,6454.08,-12606.58,-108476.72,419.77,10489.81,-108056.95,-97567.15
341,301.99,12398.18,16505.82,-13949.42,2263.73,6428.85,-12775.48,-109012.34,424.02,11173.65,-108588.32,-97414.67
342,340.62,12389.17,16502.46,-13994.49,1774.87,6429.38,-12673.13,-108504.42,421.02,10768.88,-108083.39,-97314.51
343,382.28,12354.06,16489.92,-13991.53,1685.26,6436.27,-12738.12,-108219.56,419.24,10618.14,-107800.33,-97182.19
344,336.53,12167.71,16443.24,-13937.57,1580.87,6425.41,-12648.75,-108315.65,422.44,10367.44,-107893.21,-97525.77
345,351.27,12338.01,16425.1,-13914.8,1523.03,6435.54,-12893.0,-108083.8,420.03,10265.15,-107663.76,-97398.62
